204063898753.548096	8.322535	0.724758
138947040089.437256	11.433586	0.734399
205419057585.916809	8.278742	1.336061
140086584723.414429	11.354279	1.342864
205537310466.937469	8.274948	9.026577
140348293557.208679	11.336247	9.336112
