0	0	0	0	0	0	0	2	2.17314219615e+11	7.9177715736	0.814150094986
0	0	0	0	0	0	0	0	2.17314219615e+11	7.96502655546	0.81872010231
0	0	0	0	0	0	1	0	2.26682051592e+11	7.70546336027	0.84207701683
0	0	0	0	0	0	2	0	2.06609644127e+11	8.29044339461	0.885895967484
0	0	0	0	0	0	0	1	2.17314219615e+11	7.75644023895	0.940224885941
0	0	0	0	0	0	2	1	2.06609644127e+11	8.0710499633	0.938181877136
0	0	0	0	0	0	1	1	2.26682051592e+11	7.50549715467	0.969641923904
0	0	0	0	0	0	1	2	2.26682051592e+11	7.66016125428	1.01547002792
0	0	0	0	0	0	3	0	2.04063898754e+11	8.37285863365	0.372928142548
0	0	0	0	0	0	2	2	2.06609644127e+11	8.24074007374	0.383193969727
0	0	0	0	0	0	3	2	2.04063898754e+11	8.32253524517	0.390164852142
0	0	0	0	0	0	3	1	2.04063898754e+11	8.15072818679	0.509446144104
0	0	0	0	0	1	0	0	2.14415368074e+11	8.05642242722	0.448379039764
0	0	0	0	0	1	0	2	2.14415368074e+11	8.00825362702	0.420645952225
0	0	0	0	0	1	0	1	2.14415368074e+11	7.84457102527	0.527172088623
0	0	0	0	0	1	1	0	2.23879562013e+11	7.78704304406	0.491249799728
0	0	0	0	0	1	1	2	2.23879562013e+11	7.74091053549	0.396406173706
0	0	0	0	0	1	1	1	2.23879562013e+11	7.58414746481	0.493845939636
0	0	0	0	0	1	3	0	2.01357833688e+11	8.46964873053	0.342303991318
0	0	0	0	0	1	2	0	2.03822762619e+11	8.38758816401	0.454558134079
0	0	0	0	0	1	2	2	2.03822762619e+11	8.33691601703	0.447723150253
0	0	0	0	0	1	2	1	2.03822762619e+11	8.16472678206	0.522884130478
0	0	0	0	0	1	3	2	2.01357833688e+11	8.41835627162	0.459940195084
0	0	0	0	0	1	3	1	2.01357833688e+11	8.2440591521	0.506409168243
0	0	0	0	0	2	0	0	2.18023211506e+11	7.95097520121	0.399408102036
0	0	0	0	0	2	1	0	2.27380294308e+11	7.69308422959	0.429332971573
0	0	0	0	0	2	0	2	2.18023211506e+11	7.9036034973	0.437857151031
0	0	0	0	0	2	0	1	2.18023211506e+11	7.74262951173	0.49863409996
0	0	0	0	0	2	1	2	2.27380294308e+11	7.64766197413	0.433218002319
0	0	0	0	0	2	2	2	2.07278021997e+11	8.2260175107	0.371834993362
0	0	0	0	0	2	2	0	2.07278021997e+11	8.27584496894	0.407926797867
0	0	0	0	0	2	1	1	2.27380294308e+11	7.49331241755	0.567250967026
0	0	0	0	0	2	3	0	2.04723015647e+11	8.35811151933	0.396410942078
0	0	0	0	0	2	2	1	2.07278021997e+11	8.05669861607	0.58167886734
0	0	0	0	0	2	3	2	2.04723015647e+11	8.30766219209	0.396327018738
0	0	0	0	1	0	0	0	2.18791093694e+11	7.92263006559	0.403307914734
0	0	0	0	0	2	3	1	2.04723015647e+11	8.13623012182	0.576273918152
0	0	0	0	1	0	0	2	2.18791093694e+11	7.87569406224	0.380931138992
0	0	0	0	1	0	0	1	2.18791093694e+11	7.71545173931	0.507426023483
0	0	0	0	1	0	1	0	2.28110947284e+11	7.6677460024	0.484745025635
0	0	0	0	1	0	1	2	2.28110947284e+11	7.62272767053	0.3809030056
0	0	0	0	1	0	2	0	2.08013985953e+11	8.24584346502	0.393301010132
0	0	0	0	1	0	1	1	2.28110947284e+11	7.46903239275	0.50675702095
0	0	0	0	1	0	3	0	2.05419933207e+11	8.32870499606	0.370763063431
0	0	0	0	1	0	2	2	2.08013985953e+11	8.19647570069	0.402333974838
0	0	0	0	1	0	2	1	2.08013985953e+11	8.02793120033	0.474298000336
0	0	0	0	1	0	3	2	2.05419933207e+11	8.27871380635	0.387192964554
0	0	0	0	1	0	3	1	2.05419933207e+11	8.10804089443	0.493882894516
0	0	0	0	1	1	0	0	2.15898516771e+11	8.01264751888	0.459497928619
0	0	0	0	1	1	0	2	2.15898516771e+11	7.96480962181	0.400878190994
0	0	0	0	1	1	1	0	2.2530894637e+11	7.74832601362	0.378060102463
0	0	0	0	1	1	0	1	2.15898516771e+11	7.80225146334	0.550688028336
0	0	0	0	1	1	1	2	2.2530894637e+11	7.70248617468	0.421447992325
0	0	0	0	1	1	1	1	2.2530894637e+11	7.5467176259	0.475673913956
0	0	0	0	1	1	2	0	2.05238026323e+11	8.34136355721	0.424268960953
0	0	0	0	1	1	2	2	2.05238026323e+11	8.29104083111	0.413537979126
0	0	0	0	1	1	3	0	2.0273063001e+11	8.42370093956	0.377484083176
0	0	0	0	1	1	2	1	2.05238026323e+11	8.12003896467	0.496105909348
0	0	0	0	1	1	3	2	2.0273063001e+11	8.37275580902	0.404914140701
0	0	0	0	1	1	3	1	2.0273063001e+11	8.19963894748	0.477155923843
0	0	0	0	1	2	0	1	2.19559664931e+11	7.70023338856	0.483561038971
0	0	0	0	1	2	0	2	2.19559664931e+11	7.86008089659	0.434612035751
0	0	0	0	1	2	0	0	2.19559664931e+11	7.90712109874	0.529233932495
0	0	0	0	1	2	1	2	2.28912064681e+11	7.60775740089	0.404120922089
0	0	0	0	1	2	1	0	2.28912064681e+11	7.65287571228	0.460915088654
0	0	0	0	1	2	1	1	2.28912064681e+11	7.45444067793	0.49077796936
0	0	0	0	1	2	2	0	2.08740355185e+11	8.22966719079	0.46187710762
0	0	0	0	1	2	2	1	2.08740355185e+11	8.01205607046	0.486157894135
0	0	0	0	1	2	2	2	2.08740355185e+11	8.18018879944	0.378807067871
0	0	0	0	1	2	3	0	2.06153697189e+11	8.31179545956	0.396275997162
0	0	0	0	1	2	3	2	2.06153697189e+11	8.26169624451	0.375241994858
0	0	0	0	1	2	3	1	2.06153697189e+11	8.09145389191	0.576255083084
0	0	0	0	2	0	0	0	2.27008849239e+11	7.69679831087	0.445658922195
0	0	0	0	2	0	0	2	2.27008849239e+11	7.65156139812	0.411104917526
0	0	0	0	2	0	0	1	2.27008849239e+11	7.49711987213	0.500857114792
0	0	0	0	2	0	1	0	2.3682574492e+11	7.44756174481	0.387837171555
0	0	0	0	2	0	1	1	2.3682574492e+11	7.25616046894	0.479492902756
0	0	0	0	2	0	1	2	2.3682574492e+11	7.40420001346	0.473045110703
0	0	0	0	2	0	2	0	2.15788078051e+11	8.00945070762	0.41085100174
