5.05861153861 0.0127639046076 0.00309632083089 0.121117115021
5.13539196509 0.00914934755058 3.30855236035e-06 322.541675473
5.21217239156 0.00926230245861 1.47943398227e-06 644.962233832
5.28895281804 0.0303848702606 2.68987996777e-07 967.38279219
5.36573324451 0.0310625997088 5.37975993553e-08 1289.80335055
5.44251367099 0.0293682760883 0.0 1612.22390891
5.51929409747 0.0310625997088 0.0 1934.64446727
5.59607452394 0.0524110773268 0.0 2257.06502562
5.67285495042 0.0382917138228 2.68987996777e-08 2579.48558398
5.74963537689 0.0432617297762 0.0 2901.90614234
5.82641580337 0.0694672684396 0.0 3224.3267007
5.90319622985 0.0410026316156 0.0 3546.74725906
5.97997665632 0.0588495070846 0.0 3869.16781742
6.0567570828 0.0309496448007 0.0 4191.58837577
6.13353750927 0.0345642018578 0.0 4514.00893413
6.21031793575 0.0498131144421 0.0 4836.42949249
6.28709836223 0.0450690083047 0.0 5158.85005085
6.3638787887 0.0536535813151 0.0 5481.27060921
6.44065921518 0.052975851867 0.0 5803.69116757
6.51743964165 0.0663045310147 0.0 6126.11172593
6.59422006813 0.0698061331637 0.0 6448.53228428
6.6710004946 0.0733077353127 0.0 6770.95284264
6.74778092108 0.0979319052636 0.0 7093.373401
6.82456134756 0.0945432580227 0.0 7415.79395936
6.90134177403 0.0980448601717 0.0 7738.21451772
6.97812220051 0.10617761355 0.0 8060.63507608
7.05490262698 0.117473104353 0.0 8383.05563443
7.13168305346 0.137579077983 0.0 8705.47619279
7.20846347994 0.150230027682 0.0 9027.89675115
7.28524390641 0.171804415116 0.0 9350.31730951
7.36202433289 0.191232659298 0.0 9672.73786787
7.43880475936 0.191006749482 0.0 9995.15842623
7.51558518584 0.194282441815 0.0 10317.5789846
7.59236561232 0.212468182008 0.0 10639.9995429
7.66914603879 0.219923205938 0.0 10962.4201013
7.74592646527 0.197332224332 2.68987996777e-08 11284.8406597
7.82270689174 0.200946781389 0.0 11607.261218
7.89948731822 0.200833826481 0.0 11929.6817764
7.9762677447 0.186488553161 0.0 12252.1023347
8.05304817117 0.171691460208 0.0 12574.5228931
8.12982859765 0.138821581971 0.0 12896.9434515
8.20660902412 0.126396542088 0.0 13219.3640098
8.2833894506 0.111486494227 0.0 13541.7845682
