0	0	0	0	0	0	2	0	1.99563470287e+11	8.52369838405	0.964411973953
0	0	0	0	0	0	1	2	2.17760485366e+11	7.90499671051	0.983425140381
0	0	0	0	0	0	0	2	2.09379298047e+11	8.1540097982	1.05973887444
0	0	0	0	0	0	0	0	2.09379298047e+11	8.20305563972	1.07353115082
0	0	0	0	0	0	1	1	2.17760485366e+11	7.74399600319	1.07640099525
0	0	0	0	0	0	0	1	2.09379298047e+11	7.98656436154	1.08710694313
0	0	0	0	0	0	1	0	2.17760485366e+11	7.9521548495	1.1702170372
0	0	0	0	0	0	2	1	1.99563470287e+11	8.29655853908	1.26154899597
0	0	0	0	0	0	2	2	1.99563470287e+11	8.47224012239	0.44381403923
0	0	0	0	0	0	3	0	1.96759870013e+11	8.62115422547	0.505701065063
0	0	0	0	0	1	0	0	2.11916855747e+11	8.12988385716	0.488372087479
0	0	0	0	0	0	3	2	1.96759870013e+11	8.56896273519	0.504164934158
0	0	0	0	0	1	0	1	2.11916855747e+11	7.91563666878	0.590664148331
0	0	0	0	0	0	3	1	1.96759870013e+11	8.39077786555	0.619454145432
0	0	0	0	0	1	0	2	2.11916855747e+11	8.08114868452	0.529572963715
0	0	0	0	0	1	1	0	2.20124612868e+11	7.88954209432	0.524235010147
0	0	0	0	0	1	1	1	2.20124612868e+11	7.68328360538	0.58772778511
0	0	0	0	0	1	1	2	2.20124612868e+11	7.84262412475	0.533112049103
0	0	0	0	0	1	2	0	2.0198322582e+11	8.44688865663	0.476258993149
0	0	0	0	0	1	2	2	2.0198322582e+11	8.39575663841	0.471288919449
0	0	0	0	0	1	2	1	2.0198322582e+11	8.22210457264	0.643790960312
0	0	0	0	0	1	3	2	1.99094436296e+11	8.49313982852	0.463235855103
0	0	0	0	0	1	3	0	1.99094436296e+11	8.54501376209	0.595719814301
0	0	0	0	0	1	3	1	1.99094436296e+11	8.31696810605	0.628784179688
0	0	0	0	0	2	0	0	2.10403229072e+11	8.17571149814	0.50483417511
0	0	0	0	0	2	0	2	2.10403229072e+11	8.12664295182	0.531329870224
0	0	0	0	0	2	0	1	2.10403229072e+11	7.95996528791	0.61056804657
0	0	0	0	0	2	1	0	2.18854780397e+11	7.92502531339	0.504091978073
0	0	0	0	0	2	1	2	2.18854780397e+11	7.87785167654	0.509513139725
0	0	0	0	0	2	2	0	2.00548074497e+11	8.49471463043	0.603142976761
0	0	0	0	0	2	1	1	2.18854780397e+11	7.71761070391	0.737228155136
0	0	0	0	0	2	2	1	2.00548074497e+11	8.26836629334	0.643097162247
0	0	0	0	0	2	2	2	2.00548074497e+11	8.4432347743	0.520238876343
0	0	0	0	0	2	3	0	1.97733285753e+11	8.59166512118	0.485342025757
0	0	0	0	0	2	3	2	1.97733285753e+11	8.53945242688	0.455604791641
0	0	0	0	0	2	3	1	1.97733285753e+11	8.36209461697	0.555564880371
0	0	0	0	1	0	0	0	2.10811700648e+11	8.15876203236	0.488697052002
0	0	0	0	1	0	1	0	2.19142481914e+11	7.91262678839	0.46582698822
0	0	0	0	1	0	0	2	2.10811700648e+11	8.11004944269	0.583652019501
