0	0	0	0	0	0	1	0	6.28383005459e+11	5.06166237995	3.50427699089
0	0	0	0	0	0	0	2	6.04881383608e+11	5.19950006824	3.53700399399
0	0	0	0	0	0	0	0	6.04881383608e+11	5.19289146657	3.55499887466
0	0	0	0	0	0	1	2	6.28383005459e+11	5.06802381159	3.5663690567
0	0	0	0	0	0	2	0	5.76076528666e+11	5.36833678864	3.60411596298
0	0	0	0	0	0	0	1	6.04881383608e+11	5.14344533026	3.87961506844
0	0	0	0	0	0	1	1	6.28383005459e+11	5.01406559141	3.8969271183
0	0	0	0	0	0	2	1	5.76076528666e+11	5.31641818661	3.904047966
0	0	0	0	0	0	2	2	5.76076528666e+11	5.37527584163	1.76437091827
0	0	0	0	0	0	3	0	5.68002488502e+11	5.4207073407	1.83625507355
0	0	0	0	0	0	3	2	5.68002488502e+11	5.42774503365	1.81230783463
0	0	0	0	0	1	0	0	6.23055822472e+11	5.09497291282	1.81641507149
0	0	0	0	0	0	3	1	5.68002488502e+11	5.36805070592	2.07427096367
0	0	0	0	0	1	0	2	6.23055822472e+11	5.1018595567	1.80036401749
0	0	0	0	0	1	1	0	6.45295839819e+11	4.97741777323	1.85316896439
0	0	0	0	0	1	0	1	6.23055822472e+11	5.04738298523	2.12151384354
0	0	0	0	0	1	1	2	6.45295839819e+11	4.98406706244	1.79394292831
0	0	0	0	0	1	2	0	5.9337038073e+11	5.26561318878	1.94083714485
0	0	0	0	0	1	2	2	5.9337038073e+11	5.27284437112	1.78644299507
0	0	0	0	0	1	1	1	6.45295839819e+11	4.93146807733	2.15716505051
0	0	0	0	0	1	3	0	5.84699536553e+11	5.31872526807	1.73596596718
0	0	0	0	0	1	2	1	5.9337038073e+11	5.21564233943	2.12506103516
0	0	0	0	0	1	3	2	5.84699536553e+11	5.3260636886	1.74008989334
0	0	0	0	0	1	3	1	5.84699536553e+11	5.26801335273	2.13184690475
0	0	0	0	0	2	0	0	6.14097197136e+11	5.14421662504	1.84299993515
0	0	0	0	0	2	0	2	6.14097197136e+11	5.15115525638	1.83014917374
0	0	0	0	0	2	1	0	6.38768870521e+11	5.01057423952	1.84729290009
0	0	0	0	0	2	1	2	6.38768870521e+11	5.01724486692	1.86124587059
0	0	0	0	0	2	1	1	6.38768870521e+11	4.96412418772	2.15234613419
0	0	0	0	0	2	2	0	5.84636968931e+11	5.31857349303	1.84736204147
0	0	0	0	0	2	0	1	6.14097197136e+11	5.09590036249	2.36030387878
0	0	0	0	0	2	2	1	5.84636968931e+11	5.26782247401	2.2839038372
0	0	0	0	0	2	2	2	5.84636968931e+11	5.32586177635	1.77996516228
0	0	0	0	0	2	3	0	5.76720288416e+11	5.3684640731	1.75053787231
0	0	0	0	0	2	3	2	5.76720288416e+11	5.37585240606	1.79541301727
0	0	0	0	1	0	0	0	6.12274048106e+11	5.15052725015	1.76509690285
0	0	0	0	0	2	3	1	5.76720288416e+11	5.31701637139	2.16482686996
0	0	0	0	1	0	0	2	6.12274048106e+11	5.15705605881	1.76465201378
0	0	0	0	1	0	0	1	6.12274048106e+11	5.10167813216	2.17648291588
0	0	0	0	1	0	1	0	6.35595855985e+11	5.02333446236	1.83059310913
0	0	0	0	1	0	1	2	6.35595855985e+11	5.02962370336	1.76175022125
0	0	0	0	1	0	1	1	6.35595855985e+11	4.97627781055	2.07118201256
0	0	0	0	1	0	2	0	5.83155298671e+11	5.3236161274	1.78939795494
0	0	0	0	1	0	3	0	5.74903167477e+11	5.37585739896	1.737377882
0	0	0	0	1	0	2	2	5.83155298671e+11	5.33047094901	1.82749414444
0	0	0	0	1	0	2	1	5.83155298671e+11	5.27232775193	2.05856585503
0	0	0	0	1	0	3	2	5.74903167477e+11	5.38281061702	1.72825908661
0	0	0	0	1	0	3	1	5.74903167477e+11	5.32383281263	2.18101191521
0	0	0	0	1	1	0	0	6.25454798333e+11	5.08189067728	1.76858091354
0	0	0	0	1	1	0	2	6.25454798333e+11	5.08875090692	1.7787270546
0	0	0	0	1	1	0	1	6.25454798333e+11	5.03448328443	2.06338715553
0	0	0	0	1	1	1	0	6.4781107853e+11	4.96463130792	1.79049611092
0	0	0	0	1	1	1	2	6.4781107853e+11	4.97125478008	1.74954509735
0	0	0	0	1	1	1	1	6.4781107853e+11	4.91886001993	2.22379589081
0	0	0	0	1	1	2	0	5.95682068013e+11	5.2517146806	1.91878700256
0	0	0	0	1	1	2	1	5.95682068013e+11	5.20193775534	2.06174397469
0	0	0	0	1	1	2	2	5.95682068013e+11	5.25891780057	1.75295996666
0	0	0	0	1	1	3	0	5.86994192316e+11	5.3045173427	1.82145905495
0	0	0	0	1	1	3	2	5.86994192316e+11	5.31182707612	1.81937098503
0	0	0	0	1	1	3	1	5.86994192316e+11	5.25400366871	2.13274717331
0	0	0	0	1	2	0	0	6.20084783963e+11	5.11080652251	1.93562412262
0	0	0	0	1	2	0	2	6.20084783963e+11	5.11767815386	1.87648701668
0	0	0	0	1	2	0	1	6.20084783963e+11	5.06295680575	2.26877880096
0	0	0	0	1	2	1	0	6.44747243208e+11	4.97973075433	1.78593802452
0	0	0	0	1	2	1	2	6.44747243208e+11	4.98633952878	1.75549888611
0	0	0	0	1	2	1	1	6.44747243208e+11	4.93371140753	2.0967259407
0	0	0	0	1	2	2	0	5.90297925219e+11	5.28371994332	1.90882611275
0	0	0	0	1	2	2	2	5.90297925219e+11	5.29093833199	1.91101503372
0	0	0	0	1	2	3	0	5.82237533081e+11	5.33355231851	1.74529218674
0	0	0	0	1	2	2	1	5.90297925219e+11	5.2334556267	2.22761011124
0	0	0	0	1	2	3	2	5.82237533081e+11	5.34087064009	1.70890498161
0	0	0	0	1	2	3	1	5.82237533081e+11	5.28259213198	2.12765288353
0	0	0	0	2	0	0	0	6.8829024026e+11	4.7676987204	1.73401379585
0	0	0	0	2	0	0	1	6.8829024026e+11	4.72424461894	2.04269003868
0	0	0	0	2	0	0	2	6.8829024026e+11	4.7735064714	1.79191207886
0	0	0	0	2	0	1	0	7.15942489833e+11	4.64859993749	1.76581096649
0	0	0	0	2	0	1	2	7.15942489833e+11	4.6541833659	1.82574105263
0	0	0	0	2	0	2	0	6.5620674751e+11	4.91846214831	1.72119688988
0	0	0	0	2	0	1	1	7.15942489833e+11	4.60682423733	2.233314991
0	0	0	0	2	0	2	2	6.5620674751e+11	4.92455386227	1.73954319954
0	0	0	0	2	0	2	1	6.5620674751e+11	4.87288341109	2.16227793694
0	0	0	0	2	0	3	0	6.47056120091e+11	4.96420203959	1.72763299942
